,Company,Review Date,Cocoa Percent,Company Location,Rating,Origin,Cocoa Category,Clusters,Cluster
1683,Valrhona,2013,0.7,France,3.5, ,Medium Cocoa Mass,0,pink
1684,Valrhona,2013,0.64,France,3.5,Dominican Republic,Low Cocoa Mass,0,pink
1685,Valrhona,2012,0.69,France,4.0,Venezuela,Low Cocoa Mass,0,pink
1686,Valrhona,2011,0.56,France,3.25, ,Low Cocoa Mass,0,pink
1687,Valrhona,2011,0.64,France,4.0,Venezuela,Low Cocoa Mass,0,pink
1688,Valrhona,2009,0.64,France,3.75,Dominican Republic,Low Cocoa Mass,2,dark purple
1689,Valrhona,2009,0.66,France,3.75,Ecuador,Low Cocoa Mass,2,dark purple
1690,Valrhona,2009,0.68,France,3.5,Ghana,Low Cocoa Mass,2,dark purple
1691,Valrhona,2007,0.72,France,3.0,"Venezuela, Carribean",Medium Cocoa Mass,2,dark purple
1692,Valrhona,2007,0.65,France,3.75,Venezuela,Low Cocoa Mass,2,dark purple
1693,Valrhona,2007,0.64,France,4.0,Madagascar,Low Cocoa Mass,2,dark purple
1694,Valrhona,2007,0.85,France,1.5, ,High Cocoa Mass,2,dark purple
1695,Valrhona,2007,0.85,France,2.5,West Africa,High Cocoa Mass,2,dark purple
1696,Valrhona,2007,0.71,France,2.75,West Africa,Medium Cocoa Mass,2,dark purple
1697,Valrhona,2007,0.64,France,3.25,Venezuela,Low Cocoa Mass,2,dark purple
1698,Valrhona,2006,0.66,France,3.0,Carribean,Low Cocoa Mass,2,dark purple
1699,Valrhona,2006,0.7,France,4.0,South America,Medium Cocoa Mass,2,dark purple
1700,Valrhona,2006,0.64,France,2.5,Trinidad,Low Cocoa Mass,2,dark purple
1701,Valrhona,2006,0.64,France,3.0,Venezuela,Low Cocoa Mass,2,dark purple
1702,Valrhona,2006,0.64,France,3.5,Madagascar,Low Cocoa Mass,2,dark purple
1703,Vanleer (Barry Callebaut),2012,0.72,U.S.A.,2.5,Ghana,Medium Cocoa Mass,0,pink
1704,Vanleer (Barry Callebaut),2012,0.65,U.S.A.,2.75,Ghana,Low Cocoa Mass,0,pink
1705,Vao Vao (Chocolaterie Robert),2009,0.72,Madagascar,2.75,Madagascar,Medium Cocoa Mass,2,dark purple
1706,Vao Vao (Chocolaterie Robert),2009,0.76,Madagascar,2.75,Madagascar,Medium Cocoa Mass,2,dark purple
1707,Vao Vao (Chocolaterie Robert),2009,0.8,Madagascar,2.75,Madagascar,High Cocoa Mass,2,dark purple
1708,Vao Vao (Chocolaterie Robert),2009,0.7,Madagascar,3.0,Madagascar,Medium Cocoa Mass,2,dark purple
1709,Vao Vao (Chocolaterie Robert),2009,0.68,Madagascar,3.0,Madagascar,Low Cocoa Mass,2,dark purple
1710,Vao Vao (Chocolaterie Robert),2009,0.64,Madagascar,3.25,Madagascar,Low Cocoa Mass,2,dark purple
1711,Vicuna,2015,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass,1,purple
1712,Vicuna,2015,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass,1,purple
1713,Videri,2014,0.9,U.S.A.,3.25,Dominican Republic,High Cocoa Mass,1,purple
1714,Videri,2014,0.75,U.S.A.,3.5,Trinidad,Medium Cocoa Mass,1,purple
1715,Videri,2014,0.75,U.S.A.,3.5,Ecuador,Medium Cocoa Mass,1,purple
1716,Videri,2013,0.9,U.S.A.,3.75,Central and S. America,High Cocoa Mass,0,pink
1717,Videri,2012,0.7,U.S.A.,3.25,Central and S. America,Medium Cocoa Mass,0,pink
1718,Vietcacao (A. Morin),2012,0.7,France,3.5,Vietnam,Medium Cocoa Mass,0,pink
1719,Vintage Plantations,2014,0.75,U.S.A.,3.0,Peru,Medium Cocoa Mass,1,purple
1720,Vintage Plantations (Tulicorp),2007,1.0,U.S.A.,2.0,Ecuador,High Cocoa Mass,2,dark purple
1721,Vintage Plantations (Tulicorp),2007,0.9,U.S.A.,2.0,Ecuador,High Cocoa Mass,2,dark purple
1722,Vintage Plantations (Tulicorp),2007,0.75,U.S.A.,3.0,Ecuador,Medium Cocoa Mass,2,dark purple
1723,Vintage Plantations (Tulicorp),2007,0.65,U.S.A.,3.0,Ecuador,Low Cocoa Mass,2,dark purple
1724,Violet Sky,2015,0.77,U.S.A.,2.75,Madagascar,Medium Cocoa Mass,1,purple
1725,Violet Sky,2015,0.77,U.S.A.,3.0,Belize,Medium Cocoa Mass,1,purple
1726,Violet Sky,2015,0.77,U.S.A.,3.0,Venezuela,Medium Cocoa Mass,1,purple
1727,Violet Sky,2015,0.77,U.S.A.,3.25,Peru,Medium Cocoa Mass,1,purple
1728,Violet Sky,2015,0.77,U.S.A.,2.75,Guatemala,Medium Cocoa Mass,1,purple
1729,Vivra,2016,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass,1,purple
1730,Vivra,2016,0.7,U.S.A.,2.5,Venezuela,Medium Cocoa Mass,1,purple
1731,Vivra,2016,0.7,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass,1,purple
1732,Wellington Chocolate Factory,2016,0.7,New Zealand,3.5,Dominican Republic,Medium Cocoa Mass,1,purple
1733,Wellington Chocolate Factory,2016,0.7,New Zealand,3.5,Peru,Medium Cocoa Mass,1,purple
1734,Whittakers,2011,0.72,New Zealand,2.5,Ghana,Medium Cocoa Mass,0,pink
1735,Wilkie's Organic,2013,0.75,Ireland,2.5,Peru,Medium Cocoa Mass,0,pink
1736,Wilkie's Organic,2013,0.89,Ireland,2.75,Peru,High Cocoa Mass,0,pink
1737,Wilkie's Organic,2013,0.75,Ireland,3.25,Peru,Medium Cocoa Mass,0,pink
1738,Wilkie's Organic,2013,0.75,Ireland,2.75,Peru,Medium Cocoa Mass,0,pink
1739,Willie's Cacao,2016,0.7,U.K.,4.0,Colombia,Medium Cocoa Mass,1,purple
1740,Willie's Cacao,2014,0.88,U.K.,3.0,Colombia,High Cocoa Mass,1,purple
1741,Willie's Cacao,2013,1.0,U.K.,2.25,Indonesia,High Cocoa Mass,0,pink
1742,Willie's Cacao,2010,0.71,U.K.,3.0,Madagascar,Medium Cocoa Mass,0,pink
1743,Willie's Cacao,2010,0.72,U.K.,3.5,Venezuela,Medium Cocoa Mass,0,pink
1744,Willie's Cacao,2010,0.69,U.K.,3.75,Indonesia,Low Cocoa Mass,0,pink
1745,Willie's Cacao,2009,0.7,U.K.,3.0,Peru,Medium Cocoa Mass,2,dark purple
1746,Willie's Cacao,2009,0.72,U.K.,3.25,Venezuela,Medium Cocoa Mass,2,dark purple
1747,Wm,2016,0.74,U.S.A.,3.0,Venezuela,Medium Cocoa Mass,1,purple
1748,Wm,2016,0.76,U.S.A.,3.5,Bolivia,Medium Cocoa Mass,1,purple
1749,Wm,2016,0.75,U.S.A.,3.75,Ghana,Medium Cocoa Mass,1,purple
1750,Woodblock,2014,0.7,U.S.A.,3.0,Peru,Medium Cocoa Mass,1,purple
1751,Woodblock,2013,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass,0,pink
1752,Woodblock,2013,0.7,U.S.A.,3.5,Trinidad,Medium Cocoa Mass,0,pink
1753,Woodblock,2012,0.7,U.S.A.,2.5,Ecuador,Medium Cocoa Mass,0,pink
1754,Woodblock,2012,0.7,U.S.A.,3.0,Costa Rica,Medium Cocoa Mass,0,pink
1755,Woodblock,2012,0.7,U.S.A.,3.25,Madagascar,Medium Cocoa Mass,0,pink
1756,Woodblock,2011,0.7,U.S.A.,4.0,Venezuela,Medium Cocoa Mass,0,pink
1757,Woodblock,2011,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass,0,pink
1758,Xocolat,2013,0.66,Domincan Republic,3.0,Dominican Republic,Low Cocoa Mass,0,pink
1759,Xocolla,2017,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass,1,purple
1760,Xocolla,2017,0.7,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass,1,purple
1761,Zak's,2015,0.7,U.S.A.,3.0,Papua New Guinea,Medium Cocoa Mass,1,purple
1762,Zak's,2015,0.7,U.S.A.,3.25,Domincan Republic,Medium Cocoa Mass,1,purple
1763,Zak's,2015,0.7,U.S.A.,3.25,Madagascar,Medium Cocoa Mass,1,purple
1764,Zak's,2015,0.7,U.S.A.,3.25,Peru,Medium Cocoa Mass,1,purple
1765,Zak's,2015,0.7,U.S.A.,3.5,Belize,Medium Cocoa Mass,1,purple
1766,Zak's,2015,0.6,U.S.A.,3.0, ,Low Cocoa Mass,1,purple
1767,Zart Pralinen,2016,0.7,Austria,3.5,Madagascar,Medium Cocoa Mass,1,purple
1768,Zart Pralinen,2016,0.7,Austria,2.75,Ecuador,Medium Cocoa Mass,1,purple
1769,Zart Pralinen,2016,0.85,Austria,2.75,Trinidad,High Cocoa Mass,1,purple
1770,Zart Pralinen,2016,0.85,Austria,3.0,Tanzania,High Cocoa Mass,1,purple
1771,Zart Pralinen,2016,0.7,Austria,3.5,Tanzania,Medium Cocoa Mass,1,purple
1772,Zart Pralinen,2016,0.78,Austria,3.5,Trinidad,Medium Cocoa Mass,1,purple
1773,Zokoko,2016,0.78,Australia,3.75,Solomon Islands,Medium Cocoa Mass,1,purple
1774,Zokoko,2016,0.65,Australia,3.25, ,Low Cocoa Mass,1,purple
1775,Zokoko,2011,0.68,Australia,3.5,Bolivia,Low Cocoa Mass,0,pink
1776,Zokoko,2011,0.66,Australia,3.5,Papua New Guinea,Low Cocoa Mass,0,pink
1777,Zokoko,2011,0.72,Australia,3.75,Bolivia,Medium Cocoa Mass,0,pink
1778,Zotter,2014,0.8,Austria,2.75, ,High Cocoa Mass,1,purple
1779,Zotter,2012,0.72,Austria,3.5,Panama,Medium Cocoa Mass,0,pink
1780,Zotter,2012,0.65,Austria,3.5, ,Low Cocoa Mass,0,pink
1781,Zotter,2012,0.7,Austria,3.0,Peru,Medium Cocoa Mass,0,pink
1782,Zotter,2012,0.7,Austria,3.5,Peru,Medium Cocoa Mass,0,pink
1783,Zotter,2012,0.62,Austria,3.75,Dominican Republic,Low Cocoa Mass,0,pink
1784,Zotter,2012,0.75,Austria,3.0,Ecuador,Medium Cocoa Mass,0,pink
1785,Zotter,2012,0.75,Austria,3.0,Papua New Guinea,Medium Cocoa Mass,0,pink
1786,Zotter,2012,0.9,Austria,3.25,Bolivia,High Cocoa Mass,0,pink
1787,Zotter,2012,0.7,Austria,3.75,Dominican Republic,Medium Cocoa Mass,0,pink
1788,Zotter,2012,0.68,Austria,3.25,Congo,Low Cocoa Mass,0,pink
1789,Zotter,2012,0.58,Austria,3.5, ,Low Cocoa Mass,0,pink
1790,Zotter,2011,0.7,Austria,3.75,Peru,Medium Cocoa Mass,0,pink
1791,Zotter,2011,0.65,Austria,3.0,Congo,Low Cocoa Mass,0,pink
1792,Zotter,2011,0.65,Austria,3.5,India,Low Cocoa Mass,0,pink
1793,Zotter,2011,0.62,Austria,3.25,India,Low Cocoa Mass,0,pink
1794,Zotter,2010,0.65,Austria,3.0,Brazil,Low Cocoa Mass,0,pink
